job_uid,genre,subgenre,prompt,tags,mv,status,ttapi_job_id,music_id_1,music_id_2,audio_url_1,audio_url_2,audio_path_1,audio_path_2,pair_group,submitted_at,completed_at,error
1633139e-fe9d-424b-8e6d-4fc3ec8afd27,jazz,bebop,"bebop jazz, relaxed atmosphere, featuring solo piano with walking bass","jazz, saxophone, piano",chirp-v4-5+,done,bc7635aa-1636-4fe1-8349-ed0f9f1dab9c,a0e2500e-1ef0-4f0b-be94-9036c92a063c,1832b269-379a-4832-aee2-f9bc82d45e60,https://cdn.ttapi.io/suno/20260525/bc153af399f64e57b8d3a844c30c9b1d.mp3,https://cdn.ttapi.io/suno/20260525/b5c36bc9ed0d4b9298f8d046dfee271a.mp3,audio/jazz/1633139e-fe9d-424b-8e6d-4fc3ec8afd27_1.mp3,audio/jazz/1633139e-fe9d-424b-8e6d-4fc3ec8afd27_2.mp3,jazz,2026-05-25T20:00:06.142219+00:00,2026-05-25T20:01:18.820741+00:00,
0c68458c-c163-492f-a523-ed3e0e7fb5d3,jazz,cool jazz,"cool jazz, relaxed atmosphere, featuring solo piano with walking bass","jazz, trumpet, swing",chirp-v4-5+,done,47513212-8e87-417c-b911-6ea6cb18d6ec,10e0e438-fde5-4517-80a2-1b3200a04898,263535c7-d7dc-40b4-a242-644f9b690e83,https://cdn.ttapi.io/suno/20260525/e91f365435804ec6b8c6e8cd7c3b0616.mp3,https://cdn.ttapi.io/suno/20260525/8a93ef8b54e6411193aa4d971aec9b89.mp3,audio/jazz/0c68458c-c163-492f-a523-ed3e0e7fb5d3_1.mp3,audio/jazz/0c68458c-c163-492f-a523-ed3e0e7fb5d3_2.mp3,jazz,2026-05-25T20:00:52.109641+00:00,2026-05-25T20:02:09.160726+00:00,
32e080ef-e277-4b05-ad6f-88070b90a3e7,jazz,fusion,"fusion jazz, relaxed atmosphere, featuring solo piano with walking bass","jazz, bass, drums",chirp-v4-5+,done,f92f051f-3034-418a-b5e4-8fe5d356f7bf,3b9c5f2e-3cab-45d9-a3d8-74558624ca29,03fb6210-f4ce-48b7-a612-6d70b61ef78d,https://cdn.ttapi.io/suno/20260525/2391a9c8b401437093799d6a6b37887a.mp3,https://cdn.ttapi.io/suno/20260525/1309525892ec4ecf95dfcc66639a6998.mp3,audio/jazz/32e080ef-e277-4b05-ad6f-88070b90a3e7_1.mp3,audio/jazz/32e080ef-e277-4b05-ad6f-88070b90a3e7_2.mp3,jazz,2026-05-25T20:00:53.403913+00:00,2026-05-25T20:02:16.266648+00:00,
fba378b3-6742-4671-b5a5-963907b910c9,jazz,smooth jazz,"smooth jazz, relaxed atmosphere, featuring solo piano with walking bass","jazz, guitar, bossa nova",chirp-v4-5+,done,373b070f-6289-424f-9918-4e99985978f5,e9158ae3-384c-4ed2-95d4-94ed1abed1a8,4e37e491-ca2a-4907-8c15-34f8b52caabb,https://cdn.ttapi.io/suno/20260525/b9c76a51ae7d41919809aec1081c1b23.mp3,https://cdn.ttapi.io/suno/20260525/3503a942cb6b46b987a7dd895b81cff9.mp3,audio/jazz/fba378b3-6742-4671-b5a5-963907b910c9_1.mp3,audio/jazz/fba378b3-6742-4671-b5a5-963907b910c9_2.mp3,jazz,2026-05-25T20:00:54.736952+00:00,2026-05-25T20:02:16.437355+00:00,
6a65d240-dae3-4fb2-8ca9-ad95989df162,jazz,hard bop,"hard bop jazz, relaxed atmosphere, featuring solo piano with walking bass","jazz, fusion, electric",chirp-v4-5+,done,5aaad0dd-2f6f-49ce-9a90-0a21f4014c05,43500a69-3422-49ae-902a-1ad063f651e8,664ad0d2-6c14-4400-838d-968fb6c4fd40,https://cdn.ttapi.io/suno/20260525/290ee8464c7e4686be1ad29b486ee9a8.mp3,https://cdn.ttapi.io/suno/20260525/89fb01aa374646d89a2b7171a298f0c5.mp3,audio/jazz/6a65d240-dae3-4fb2-8ca9-ad95989df162_1.mp3,audio/jazz/6a65d240-dae3-4fb2-8ca9-ad95989df162_2.mp3,jazz,2026-05-25T20:00:56.033499+00:00,2026-05-25T20:02:03.947432+00:00,
d74e9ad5-2713-4d23-bfa9-2d8f9a8bebb2,jazz,free jazz,"free jazz, relaxed atmosphere, featuring solo piano with walking bass","jazz, saxophone, piano",chirp-v4-5+,done,7ee5b973-f613-4fd9-808b-9679107ce402,c11904ae-9d28-471e-ab5e-1c9a7cedb45c,750d13a9-a204-495c-9cd4-0b762a730252,https://cdn.ttapi.io/suno/20260525/c495c4d809c34f67aeceb89e85ecdb66.mp3,https://cdn.ttapi.io/suno/20260525/b2c6d6ccc49b4a71b3df6ea045480a2e.mp3,audio/jazz/d74e9ad5-2713-4d23-bfa9-2d8f9a8bebb2_1.mp3,audio/jazz/d74e9ad5-2713-4d23-bfa9-2d8f9a8bebb2_2.mp3,jazz,2026-05-25T20:00:57.296124+00:00,2026-05-25T20:02:33.958525+00:00,
d4c6fa00-8244-465e-8a99-a9b13b05cd82,jazz,latin jazz,"latin jazz, relaxed atmosphere, featuring solo piano with walking bass","jazz, trumpet, swing",chirp-v4-5+,done,37d55da5-f81b-4861-abee-63ebccb303e5,8b1a6289-1677-4d52-ac87-71f39d303d32,4a28df93-f7ef-4346-b21e-bc6b0d079ab1,https://cdn.ttapi.io/suno/20260525/79931129a1b947b5b97acbe130bf72fc.mp3,https://cdn.ttapi.io/suno/20260525/01572370e536430c9cea2564e26aefd7.mp3,audio/jazz/d4c6fa00-8244-465e-8a99-a9b13b05cd82_1.mp3,audio/jazz/d4c6fa00-8244-465e-8a99-a9b13b05cd82_2.mp3,jazz,2026-05-25T20:00:58.603025+00:00,2026-05-25T20:02:16.642197+00:00,
eed7364e-b4da-4b4a-9771-4e4be5ca4674,jazz,swing,"swing jazz, relaxed atmosphere, featuring solo piano with walking bass","jazz, bass, drums",chirp-v4-5+,done,90236753-1bf5-4920-bf39-c7e220eab4c3,0c495519-47a6-43e8-b5ca-a0d998d8f307,07d80b60-d54e-4def-ad56-b9cb9253c2df,https://cdn.ttapi.io/suno/20260525/7813ddb800df43a0bce26f0d4bc54519.mp3,https://cdn.ttapi.io/suno/20260525/9d8d7c37d9fa430a82feacb13e607e15.mp3,audio/jazz/eed7364e-b4da-4b4a-9771-4e4be5ca4674_1.mp3,audio/jazz/eed7364e-b4da-4b4a-9771-4e4be5ca4674_2.mp3,jazz,2026-05-25T20:01:04.798027+00:00,2026-05-25T20:02:16.742714+00:00,
fc68837a-641b-484f-92a1-e683c0d2a167,jazz,modal jazz,"modal jazz, relaxed atmosphere, featuring solo piano with walking bass","jazz, guitar, bossa nova",chirp-v4-5+,done,cbaa5eda-ef97-4023-8c35-c565f9e4ff6d,6d3d6315-ac8f-4b24-8599-410b1e2ebd03,69c12bb8-f5dc-4c2f-bb94-6cbd6f16083e,https://cdn.ttapi.io/suno/20260525/416e7ca13cc64830a500cfe57dd769ca.mp3,https://cdn.ttapi.io/suno/20260525/1f171863c62f496ea01e4d30315dbd50.mp3,audio/jazz/fc68837a-641b-484f-92a1-e683c0d2a167_1.mp3,audio/jazz/fc68837a-641b-484f-92a1-e683c0d2a167_2.mp3,jazz,2026-05-25T20:01:06.110280+00:00,2026-05-25T20:02:16.840503+00:00,
4358ba4d-1336-403b-8a52-8bf413eecf6c,jazz,post-bop,"post-bop jazz, relaxed atmosphere, featuring solo piano with walking bass","jazz, fusion, electric",chirp-v4-5+,done,9665fa7f-13c6-4eda-93b3-0886b76d8951,bb3e67ad-186c-4645-8c89-abb100acc1f0,7737f0aa-ba79-46cd-b4d2-e632d5c9fafe,https://cdn.ttapi.io/suno/20260525/28ba35a4f1884c9fa919d137681bed10.mp3,https://cdn.ttapi.io/suno/20260525/a48f6ac1149c4c07ac08b921e28561f6.mp3,audio/jazz/4358ba4d-1336-403b-8a52-8bf413eecf6c_1.mp3,audio/jazz/4358ba4d-1336-403b-8a52-8bf413eecf6c_2.mp3,jazz,2026-05-25T20:01:07.418918+00:00,2026-05-25T20:02:43.929147+00:00,
d4142f7c-7d2a-4e76-a9f3-62baf8d06695,jazz,bebop,"bebop jazz, energetic atmosphere, featuring solo piano with walking bass","jazz, saxophone, piano",chirp-v4-5+,done,291ddb9e-13ef-459d-9a53-b55b7b76f044,898618c3-8ba9-454c-adfb-e38b99c2242f,abe6d6c7-a860-4558-8297-77bf5065c1e1,https://cdn.ttapi.io/suno/20260525/4295d233f01741c8b83aca94fe0e8fa1.mp3,https://cdn.ttapi.io/suno/20260525/e96230b23f0e451dbbab835ca0f58246.mp3,audio/jazz/d4142f7c-7d2a-4e76-a9f3-62baf8d06695_1.mp3,audio/jazz/d4142f7c-7d2a-4e76-a9f3-62baf8d06695_2.mp3,jazz,2026-05-25T20:01:08.715810+00:00,2026-05-25T20:02:09.963456+00:00,
958b7caf-c29f-4b32-aee0-d1609a342aff,jazz,cool jazz,"cool jazz, energetic atmosphere, featuring solo piano with walking bass","jazz, trumpet, swing",chirp-v4-5+,done,b1a122b2-8df6-4d94-8335-424d4d386368,252041c8-d291-4c60-80c3-5ad0d4f1ba66,280a5f82-56fb-44cc-8673-98eb06dfed49,https://cdn.ttapi.io/suno/20260525/971e784fd5f64c37a0f65f10ce631841.mp3,https://cdn.ttapi.io/suno/20260525/d3714b3cec944646add8c834e29f0009.mp3,audio/jazz/958b7caf-c29f-4b32-aee0-d1609a342aff_1.mp3,audio/jazz/958b7caf-c29f-4b32-aee0-d1609a342aff_2.mp3,jazz,2026-05-25T20:01:14.816079+00:00,2026-05-25T20:02:17.026356+00:00,
5fd30a49-622a-4abf-a96b-71cb97b5bfeb,jazz,fusion,"fusion jazz, energetic atmosphere, featuring solo piano with walking bass","jazz, bass, drums",chirp-v4-5+,done,a3228af3-961f-44ae-8d39-a0c69ec2cc27,f49d43ac-0f56-4945-bf1b-93ebb8995b34,9cf77700-beb5-455c-8e7e-0d564db70cd7,https://cdn.ttapi.io/suno/20260525/e2754623fa22417fac94b228ff503f8c.mp3,https://cdn.ttapi.io/suno/20260525/944b355511b745d7a215baac98df73a8.mp3,audio/jazz/5fd30a49-622a-4abf-a96b-71cb97b5bfeb_1.mp3,audio/jazz/5fd30a49-622a-4abf-a96b-71cb97b5bfeb_2.mp3,jazz,2026-05-25T20:01:16.136347+00:00,2026-05-25T20:02:34.232315+00:00,
c490c257-aa05-4191-ae4c-0198fe4aef41,jazz,smooth jazz,"smooth jazz, energetic atmosphere, featuring solo piano with walking bass","jazz, guitar, bossa nova",chirp-v4-5+,done,346c7b17-e58f-4d43-930c-f303818e8161,3d2581f0-bd77-4a7a-a398-fbda27b47af2,e181c0db-33bc-4319-8c55-cb7c85c5f4b0,https://cdn.ttapi.io/suno/20260525/0cfb99f67360434aac0ca93f1ba6b48f.mp3,https://cdn.ttapi.io/suno/20260525/b49e1e68ef81466e8d63c61e2e1dc559.mp3,audio/jazz/c490c257-aa05-4191-ae4c-0198fe4aef41_1.mp3,audio/jazz/c490c257-aa05-4191-ae4c-0198fe4aef41_2.mp3,jazz,2026-05-25T20:01:17.420818+00:00,2026-05-25T20:02:17.208692+00:00,
9c249f33-3432-4e49-a5bf-517b5938ad26,jazz,hard bop,"hard bop jazz, energetic atmosphere, featuring solo piano with walking bass","jazz, fusion, electric",chirp-v4-5+,done,55a4c1af-1aeb-4b5f-b217-cbb01e964494,d9c7496a-7765-4287-b9c6-7a16cf4df376,0f83207b-7f37-45ae-bfb6-cf4fac69d930,https://cdn.ttapi.io/suno/20260525/a05582efa8074f0a9cb564a19943c3f0.mp3,https://cdn.ttapi.io/suno/20260525/cb112f2520ee42f980c4051807c2cfaf.mp3,audio/jazz/9c249f33-3432-4e49-a5bf-517b5938ad26_1.mp3,audio/jazz/9c249f33-3432-4e49-a5bf-517b5938ad26_2.mp3,jazz,2026-05-25T20:01:29.641041+00:00,2026-05-25T20:02:44.099366+00:00,
94621a4b-c3d9-4c06-9483-34376f007c12,jazz,free jazz,"free jazz, energetic atmosphere, featuring solo piano with walking bass","jazz, saxophone, piano",chirp-v4-5+,done,c3e49608-4166-4aa4-91cd-27c9475ca81d,07d5a893-afe5-4d11-9a1f-8f88862cb43b,72c9e6f6-2b3f-404c-bfef-d11163a04061,https://cdn.ttapi.io/suno/20260525/9264c1a9e75f41249e30a87fbf731ae8.mp3,https://cdn.ttapi.io/suno/20260525/918fe7468c404f64a68ec80b80b87a1d.mp3,audio/jazz/94621a4b-c3d9-4c06-9483-34376f007c12_1.mp3,audio/jazz/94621a4b-c3d9-4c06-9483-34376f007c12_2.mp3,jazz,2026-05-25T20:01:30.963253+00:00,2026-05-25T20:02:34.462049+00:00,
276312e0-5639-4133-b6b5-48bb224ae2ab,jazz,latin jazz,"latin jazz, energetic atmosphere, featuring solo piano with walking bass","jazz, trumpet, swing",chirp-v4-5+,done,0b599cb4-2b21-49bf-85dd-239da146a74d,6b69645a-41f8-45a8-92af-42dfa4e11b9e,e67d3a54-5571-4938-b2f2-e4080be8a453,https://cdn.ttapi.io/suno/20260525/1c9d9951b4cc4037b9f8d8dafb566a67.mp3,https://cdn.ttapi.io/suno/20260525/704a9127b11f4cb0ac362b29988c744f.mp3,audio/jazz/276312e0-5639-4133-b6b5-48bb224ae2ab_1.mp3,audio/jazz/276312e0-5639-4133-b6b5-48bb224ae2ab_2.mp3,jazz,2026-05-25T20:01:32.312978+00:00,2026-05-25T20:03:06.295750+00:00,
dde85e1f-9984-42f6-9cd3-a98a305c09df,jazz,swing,"swing jazz, energetic atmosphere, featuring solo piano with walking bass","jazz, bass, drums",chirp-v4-5+,done,d4044d3b-4071-4c08-8f03-d35ae4e4cb09,f6950a1e-04a1-4f30-ab42-ef5c65706d54,a1476792-5f87-4585-89ac-83365eb951b8,https://cdn.ttapi.io/suno/20260525/4979300061f34d4f90d86042752ecd77.mp3,https://cdn.ttapi.io/suno/20260525/ae40aa865d8d40c1ba6ce42d93757411.mp3,audio/jazz/dde85e1f-9984-42f6-9cd3-a98a305c09df_1.mp3,audio/jazz/dde85e1f-9984-42f6-9cd3-a98a305c09df_2.mp3,jazz,2026-05-25T20:01:33.559491+00:00,2026-05-25T20:02:34.648200+00:00,
bf25a0b3-cde9-4bb8-a862-6ed7c4ff46c3,jazz,modal jazz,"modal jazz, energetic atmosphere, featuring solo piano with walking bass","jazz, guitar, bossa nova",chirp-v4-5+,done,00bf4666-0243-4ab0-9aa2-c886f8decf5e,e703438d-9c44-46d2-a78a-7fb36e805093,4782344c-6c6e-47e7-9517-2a46dfae5ddc,https://cdn.ttapi.io/suno/20260525/cfdfe4fe27564b43afeb25cf44f4cb4c.mp3,https://cdn.ttapi.io/suno/20260525/76ee27640e9d4b1d9b5bfd1338b1f7e3.mp3,audio/jazz/bf25a0b3-cde9-4bb8-a862-6ed7c4ff46c3_1.mp3,audio/jazz/bf25a0b3-cde9-4bb8-a862-6ed7c4ff46c3_2.mp3,jazz,2026-05-25T20:01:34.883494+00:00,2026-05-25T20:03:06.473870+00:00,
5f42fcb0-c9de-4207-a509-42f0db3905ad,jazz,post-bop,"post-bop jazz, energetic atmosphere, featuring solo piano with walking bass","jazz, fusion, electric",chirp-v4-5+,done,3735c9dc-d2a4-492c-9878-dd4b7a22d2e0,2332b6a2-3c47-43f2-be57-e883c3bfa95e,a2963b4c-867a-474a-81d5-5e8ec5c27612,https://cdn.ttapi.io/suno/20260525/3a3823407c3d492aa728efbd50c2eb2b.mp3,https://cdn.ttapi.io/suno/20260525/1ec4553aaca649f5b8cff646f51271fb.mp3,audio/jazz/5f42fcb0-c9de-4207-a509-42f0db3905ad_1.mp3,audio/jazz/5f42fcb0-c9de-4207-a509-42f0db3905ad_2.mp3,jazz,2026-05-25T20:01:36.151154+00:00,2026-05-25T20:02:17.744372+00:00,
f94589bf-a7f0-4e1b-a820-5f7646b563d2,jazz,bebop,"bebop jazz, nostalgic atmosphere, featuring solo piano with walking bass","jazz, saxophone, piano",chirp-v4-5+,done,22397dfc-05ee-4c52-9fef-beccdb41086a,85440df4-7ce9-487b-a0d1-5e1472453551,55320238-1c2a-401a-96bf-77d9c375afdc,https://cdn.ttapi.io/suno/20260525/31cf7f9bb6c0446a87a87531a15b7b6d.mp3,https://cdn.ttapi.io/suno/20260525/63077757dc5e4584b2060446a813c8ef.mp3,audio/jazz/f94589bf-a7f0-4e1b-a820-5f7646b563d2_1.mp3,audio/jazz/f94589bf-a7f0-4e1b-a820-5f7646b563d2_2.mp3,jazz,2026-05-25T20:01:37.467210+00:00,2026-05-25T20:02:44.403498+00:00,
00830aac-b212-412a-9087-6220b829e571,jazz,cool jazz,"cool jazz, nostalgic atmosphere, featuring solo piano with walking bass","jazz, trumpet, swing",chirp-v4-5+,done,35a425f6-e505-4b46-adff-828e75434a55,a10c2cd3-1865-4f02-bf55-1916b22e2450,c311327f-ce4a-4ad6-8477-3c02637d5cd3,https://cdn.ttapi.io/suno/20260525/1ea40369519b49e2bcc6aac9fdf9d1ae.mp3,https://cdn.ttapi.io/suno/20260525/2e7944982e194a909d7af2e01e4860d5.mp3,audio/jazz/00830aac-b212-412a-9087-6220b829e571_1.mp3,audio/jazz/00830aac-b212-412a-9087-6220b829e571_2.mp3,jazz,2026-05-25T20:02:08.481197+00:00,2026-05-25T20:03:27.574426+00:00,
d373bad3-013b-41d4-a20c-18a3c90dd1bf,jazz,fusion,"fusion jazz, nostalgic atmosphere, featuring solo piano with walking bass","jazz, bass, drums",chirp-v4-5+,done,a47bac7d-5c24-4fa8-8eac-42cd439ec335,ddfa22a1-b287-44f2-a8f9-fe7cbd76dfec,db7d4807-2c47-4266-a583-8573ab6d2e93,https://cdn.ttapi.io/suno/20260525/221847f1c74d40a18d43cc2dc0da1e20.mp3,https://cdn.ttapi.io/suno/20260525/f7690eb40c3f450aa5f9569405577d09.mp3,audio/jazz/d373bad3-013b-41d4-a20c-18a3c90dd1bf_1.mp3,audio/jazz/d373bad3-013b-41d4-a20c-18a3c90dd1bf_2.mp3,jazz,2026-05-25T20:02:14.279247+00:00,2026-05-25T20:03:36.153067+00:00,
88efa17e-be04-466b-870f-e96098668f24,jazz,smooth jazz,"smooth jazz, nostalgic atmosphere, featuring solo piano with walking bass","jazz, guitar, bossa nova",chirp-v4-5+,done,18c2a0cf-e26a-441a-949b-4fc320dd6a23,64a7c5ee-f3f2-4337-81cc-3df05251d3e6,5e48033a-f1db-4949-9ae8-b2de932ba9da,https://cdn.ttapi.io/suno/20260525/985cc7cc59ee4c16a406bed5043c2bcd.mp3,https://cdn.ttapi.io/suno/20260525/779a6bdb5cb44a9fb933ace72c3e91d8.mp3,audio/jazz/88efa17e-be04-466b-870f-e96098668f24_1.mp3,audio/jazz/88efa17e-be04-466b-870f-e96098668f24_2.mp3,jazz,2026-05-25T20:02:15.554926+00:00,2026-05-25T20:03:44.864412+00:00,
4be0469b-5069-4273-8c0c-6bb85f346523,jazz,hard bop,"hard bop jazz, nostalgic atmosphere, featuring solo piano with walking bass","jazz, fusion, electric",chirp-v4-5+,done,474c5a67-e3b7-4e8c-b02c-76ccf295a4e5,ed97cf3a-2573-4e1e-918e-febc7222fa41,0e5043f6-01d8-4c6f-832b-27439ef1b295,https://cdn.ttapi.io/suno/20260525/04a7bd0d26dd46ffa57dd9251fcad92e.mp3,https://cdn.ttapi.io/suno/20260525/15f98fd828fa4d288f1960da944f38c0.mp3,audio/jazz/4be0469b-5069-4273-8c0c-6bb85f346523_1.mp3,audio/jazz/4be0469b-5069-4273-8c0c-6bb85f346523_2.mp3,jazz,2026-05-25T20:02:24.209829+00:00,2026-05-25T20:03:45.031015+00:00,
d0f149f8-b36d-42dc-8a80-18c44c738c77,jazz,free jazz,"free jazz, nostalgic atmosphere, featuring solo piano with walking bass","jazz, saxophone, piano",chirp-v4-5+,done,518bf2f1-641e-4ec9-859e-6547b635e196,b4280b6c-b728-439f-9658-9c46af70a761,8a16f316-c159-48c8-aef0-0bcc35c22bf4,https://cdn.ttapi.io/suno/20260525/d6b84f0b17cc48f19900e6eadc13fdb4.mp3,https://cdn.ttapi.io/suno/20260525/ecc9df1fe1384e53b1cf8b88ceb09d3a.mp3,audio/jazz/d0f149f8-b36d-42dc-8a80-18c44c738c77_1.mp3,audio/jazz/d0f149f8-b36d-42dc-8a80-18c44c738c77_2.mp3,jazz,2026-05-25T20:02:25.502617+00:00,2026-05-25T20:03:36.503254+00:00,
7a344f49-2065-4b7a-a880-9298ce199992,jazz,latin jazz,"latin jazz, nostalgic atmosphere, featuring solo piano with walking bass","jazz, trumpet, swing",chirp-v4-5+,done,e2d5a0ff-c598-46be-ac57-781df37f7fab,e18a17fe-4ded-4e1d-b0f4-dcde95dcca05,22805d7e-97b7-4db7-8b6d-224c96586e72,https://cdn.ttapi.io/suno/20260525/b42c2c265c024eb78353d38f07fd18c2.mp3,https://cdn.ttapi.io/suno/20260525/640a5a3592df46a3a7748104a4e03c20.mp3,audio/jazz/7a344f49-2065-4b7a-a880-9298ce199992_1.mp3,audio/jazz/7a344f49-2065-4b7a-a880-9298ce199992_2.mp3,jazz,2026-05-25T20:02:26.781952+00:00,2026-05-25T20:03:28.125050+00:00,
54ae2330-cf95-4115-a81b-e64ea62bde97,jazz,swing,"swing jazz, nostalgic atmosphere, featuring solo piano with walking bass","jazz, bass, drums",chirp-v4-5+,done,b86d4ed3-0aac-401a-98e5-088877313101,a398ff87-c181-48d1-8236-7803ec807296,746ff919-04fb-4620-8f30-d0cc557e244b,https://cdn.ttapi.io/suno/20260525/2485ff602bef46ceb2b1fd75f225dbd3.mp3,https://cdn.ttapi.io/suno/20260525/88d475c89b90497f9a93e7149c7643ae.mp3,audio/jazz/54ae2330-cf95-4115-a81b-e64ea62bde97_1.mp3,audio/jazz/54ae2330-cf95-4115-a81b-e64ea62bde97_2.mp3,jazz,2026-05-25T20:02:28.044861+00:00,2026-05-25T20:03:28.271929+00:00,
47a98617-88f1-4602-af65-28ce0cf05450,jazz,modal jazz,"modal jazz, nostalgic atmosphere, featuring solo piano with walking bass","jazz, guitar, bossa nova",chirp-v4-5+,done,7455ac65-2a5b-402a-ad39-7e1d2a582971,f3961454-a7c2-48f4-8892-fc0808be006b,e540c361-63c5-46cf-9eb5-1dcc264e7d20,https://cdn.ttapi.io/suno/20260525/e35d98d773e34968be04069aed93b4bc.mp3,https://cdn.ttapi.io/suno/20260525/ed02d7e9c8c24f1d8402824429a9576e.mp3,audio/jazz/47a98617-88f1-4602-af65-28ce0cf05450_1.mp3,audio/jazz/47a98617-88f1-4602-af65-28ce0cf05450_2.mp3,jazz,2026-05-25T20:02:29.336627+00:00,2026-05-25T20:03:53.641403+00:00,
56c9d2cf-2836-47b2-9fcf-80b436ec094c,jazz,post-bop,"post-bop jazz, nostalgic atmosphere, featuring solo piano with walking bass","jazz, fusion, electric",chirp-v4-5+,done,80553bb4-9512-4477-8566-755bc65711bc,96b5b2c6-6619-4045-a3d3-162a2af67c96,d18dfac9-e1cd-4bfe-99f6-8cfa1f94a0d7,https://cdn.ttapi.io/suno/20260525/eaf163c5d30a417097b9e34c94f9290b.mp3,https://cdn.ttapi.io/suno/20260525/04a2194401e844319d03a8ac2c9f378f.mp3,audio/jazz/56c9d2cf-2836-47b2-9fcf-80b436ec094c_1.mp3,audio/jazz/56c9d2cf-2836-47b2-9fcf-80b436ec094c_2.mp3,jazz,2026-05-25T20:02:30.600278+00:00,2026-05-25T20:03:36.681045+00:00,
7a8652d5-32c1-4a45-85a4-633cdb4b8aca,jazz,bebop,"bebop jazz, romantic atmosphere, featuring solo piano with walking bass","jazz, saxophone, piano",chirp-v4-5+,done,c37ad030-dd08-4b83-b7ad-90343a73f024,bc30e049-a384-42c2-9a9e-2bbe1afbc593,a304def5-3724-48b0-b63e-f39abf36166e,https://cdn.ttapi.io/suno/20260525/a02cf9758274418f953a1fd4013fd1a0.mp3,https://cdn.ttapi.io/suno/20260525/d80d7138ef4549bea8866f15ae25d70e.mp3,audio/jazz/7a8652d5-32c1-4a45-85a4-633cdb4b8aca_1.mp3,audio/jazz/7a8652d5-32c1-4a45-85a4-633cdb4b8aca_2.mp3,jazz,2026-05-25T20:02:31.972751+00:00,2026-05-25T20:03:45.234781+00:00,
311df366-128b-41f5-823b-f66aa32bf3a4,jazz,cool jazz,"cool jazz, romantic atmosphere, featuring solo piano with walking bass","jazz, trumpet, swing",chirp-v4-5+,done,3aa4880c-8aa4-45f1-9d84-7fe08b0df40a,ec70746b-25fe-45d4-bccd-24388f54664f,eedeeaad-6b33-44b1-bf0e-38fe61523cc8,https://cdn.ttapi.io/suno/20260525/e0b9fa536dc74271b03fdafa8c0cdf56.mp3,https://cdn.ttapi.io/suno/20260525/944e3082843b44bdb85a4206e323387d.mp3,audio/jazz/311df366-128b-41f5-823b-f66aa32bf3a4_1.mp3,audio/jazz/311df366-128b-41f5-823b-f66aa32bf3a4_2.mp3,jazz,2026-05-25T20:02:33.249748+00:00,2026-05-25T20:03:59.519680+00:00,
62d71200-a3f1-4c77-881b-be3f60712077,jazz,fusion,"fusion jazz, romantic atmosphere, featuring solo piano with walking bass","jazz, bass, drums",chirp-v4-5+,done,0065c0f7-0066-4340-9cd0-e1d7c7037942,2c5c2c31-2d4c-46d4-958c-071e46c675a2,60b3db6f-01e0-44f8-aeeb-bc76dab2b695,https://cdn.ttapi.io/suno/20260525/cc85143dc5094b60a2980d5530b6184e.mp3,https://cdn.ttapi.io/suno/20260525/7584527fe853456daac4a8fd2684f96a.mp3,audio/jazz/62d71200-a3f1-4c77-881b-be3f60712077_1.mp3,audio/jazz/62d71200-a3f1-4c77-881b-be3f60712077_2.mp3,jazz,2026-05-25T20:02:39.318588+00:00,2026-05-25T20:04:18.676006+00:00,
b5f1a8ea-00a3-419b-838e-3a2bcafa4246,jazz,smooth jazz,"smooth jazz, romantic atmosphere, featuring solo piano with walking bass","jazz, guitar, bossa nova",chirp-v4-5+,done,de8f22f9-a623-4ae1-9305-0921b92ecb8a,b26c4d70-a44f-4633-91d4-5a1605fe99b6,9a03f91b-e07a-43f6-be3b-9aaa279b8670,https://cdn.ttapi.io/suno/20260525/5fd785c06f2a4793bd52b5f7b512ee84.mp3,https://cdn.ttapi.io/suno/20260525/b5fd172a6e0244569d8291a93f0a86f6.mp3,audio/jazz/b5f1a8ea-00a3-419b-838e-3a2bcafa4246_1.mp3,audio/jazz/b5f1a8ea-00a3-419b-838e-3a2bcafa4246_2.mp3,jazz,2026-05-25T20:02:40.574570+00:00,2026-05-25T20:04:18.779644+00:00,
8cea28b1-25bc-41a1-8214-c8856062061b,jazz,hard bop,"hard bop jazz, romantic atmosphere, featuring solo piano with walking bass","jazz, fusion, electric",chirp-v4-5+,done,a3b306a3-b61b-4583-aea7-3032ff115b09,fef758e2-6f09-422a-b60d-93959f148731,4aba2760-c7c5-4144-8ac6-11cce54c854c,https://cdn.ttapi.io/suno/20260525/c06c0f3b3a824d7ab9724955b48145cc.mp3,https://cdn.ttapi.io/suno/20260525/2371bb62836646a58fd8f068dd359b6c.mp3,audio/jazz/8cea28b1-25bc-41a1-8214-c8856062061b_1.mp3,audio/jazz/8cea28b1-25bc-41a1-8214-c8856062061b_2.mp3,jazz,2026-05-25T20:02:41.922158+00:00,2026-05-25T20:04:05.405110+00:00,
